tributary,site_no,date,water_year,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,delta_daily_q,delta_daily_q_cat,lag_daily_q,season
Saranac River,04273500,2024-05-31,2024,-1.8172740827851386,-1.7970441673311799,-1.7198488792459108,-0.06467010750142865,-1,-1.75260397528371,Summer
Saranac River,04273500,2024-06-01,2024,-1.8350669475217773,-1.7966031081122091,-1.7276316989760532,-0.01779286473663877,0,-1.8172740827851386,Summer
Saranac River,04273500,2024-06-02,2024,-1.865488287483792,-1.796755545704482,-1.7364983894247736,-0.03042133996201457,0,-1.8350669475217773,Summer
Saranac River,04273500,2024-06-03,2024,-1.9013020704926844,-1.79861009259666,-1.744960712849379,-0.035813783008892486,0,-1.865488287483792,Summer
Saranac River,04273500,2024-06-04,2024,-1.9908091574048266,-1.7954183934226045,-1.7540745752837992,-0.08950708691214215,-1,-1.9013020704926844,Summer
Saranac River,04273500,2024-06-05,2024,-1.9706405273872958,-1.8352863105334518,-1.7666074230432653,0.020168630017530775,0,-1.9908091574048266,Summer
Saranac River,04273500,2024-06-06,2024,-1.940336814394683,-1.8761692926227465,-1.779199802331749,0.030303712992612697,0,-1.9706405273872958,Summer
Saranac River,04273500,2024-06-07,2024,-1.728124153817065,-1.9029882696385996,-1.789279445362639,0.212212660577618,1,-1.940336814394683,Summer
Saranac River,04273500,2024-06-08,2024,-1.648247480107789,-1.8902525655003035,-1.7913510422542673,0.07987667370927598,1,-1.728124153817065,Summer
Saranac River,04273500,2024-06-09,2024,-1.728124153817065,-1.863564070155448,-1.7914663933245842,-0.07987667370927598,-1,-1.648247480107789,Summer
Saranac River,04273500,2024-06-10,2024,-1.74908383863057,-1.8439406224887727,-1.7929218766930786,-0.020959684813504964,0,-1.728124153817065,Summer
Saranac River,04273500,2024-06-11,2024,-1.7724919008497346,-1.8221951607941849,-1.7894373367993215,-0.023408062219164583,0,-1.74908383863057,Summer
Saranac River,04273500,2024-06-12,2024,-1.794306034227299,-1.7910069812863147,-1.7860870261487276,-0.021814133377564326,0,-1.7724919008497346,Summer
Saranac River,04273500,2024-06-13,2024,-1.9262720785218357,-1.765816339406315,-1.7878693566451975,-0.13196604429453673,-1,-1.794306034227299,Summer
Saranac River,04273500,2024-06-14,2024,-1.8988203809860402,-1.76380709142448,-1.7951540594234179,0.02745169753579546,0,-1.9262720785218357,Summer
Saranac River,04273500,2024-06-15,2024,-1.786116100794752,-1.7881922667343333,-1.8030356680296393,0.11270428019128831,1,-1.8988203809860402,Summer
Saranac River,04273500,2024-06-16,2024,-1.9389775191319583,-1.807887783975328,-1.8073977920002495,-0.15286141833720635,-1,-1.786116100794752,Summer
Saranac River,04273500,2024-06-17,2024,-1.9444404148334604,-1.838009693306027,-1.8174321251890488,-0.005462895701502157,0,-1.9389775191319583,Summer
Saranac River,04273500,2024-06-18,2024,-1.9499729034334214,-1.8659177756207257,-1.8267142641145568,-0.005532488599961027,0,-1.9444404148334604,Summer
Saranac River,04273500,2024-06-19,2024,-1.9832296546953163,-1.8912722045612524,-1.834247754427474,-0.03325675126189487,0,-1.9499729034334214,Summer
Saranac River,04273500,2024-06-20,2024,-1.97357001223459,-1.9182612931995406,-1.8412105468425404,0.009659642460726259,0,-1.9832296546953163,Summer
Saranac River,04273500,2024-06-21,2024,-1.7660645924775191,-1.9250181408727913,-1.84317725310267,0.20750541975707093,1,-1.97357001223459,Summer
Saranac River,04273500,2024-06-22,2024,-1.728124153817065,-1.9060530282287167,-1.8448536156708994,0.037940438660454046,0,-1.7660645924775191,Summer
Saranac River,04273500,2024-06-23,2024,-1.7239681940459073,-1.8977684643747614,-1.8405397477054646,0.004155959771157791,0,-1.728124153817065,Summer
Saranac River,04273500,2024-06-24,2024,-1.6345677828165965,-1.8670528465053258,-1.837326637596397,0.08940041122931075,1,-1.7239681940459073,Summer
Saranac River,04273500,2024-06-25,2024,-1.7037648079576204,-1.8227853276457737,-1.8306789008777546,-0.06919702514102388,-1,-1.6345677828165965,Summer
Saranac River,04273500,2024-06-26,2024,-1.699834514329188,-1.7876127425778021,-1.8257208458350571,0.003930293628432446,0,-1.7037648079576204,Summer
Saranac River,04273500,2024-06-27,2024,-1.7239681940459073,-1.747127722525498,-1.8182605308223276,-0.024133679716719314,0,-1.699834514329188,Summer
Saranac River,04273500,2024-06-28,2024,-1.7619824210780326,-1.7114703199271148,-1.818668346036228,-0.038014227032125314,0,-1.7239681940459073,Summer
Saranac River,04273500,2024-06-29,2024,-1.7077309951752218,-1.710887152584331,-1.8212524383134214,0.054251425902810846,1,-1.7619824210780326,Summer
Saranac River,04273500,2024-06-30,2024,-1.6278861974600811,-1.7079738442069248,-1.819756672309805,0.07984479771514064,1,-1.7077309951752218,Summer
Saranac River,04273500,2024-07-01,2024,-1.6379475234679772,-1.694247844694664,-1.8134437427989698,-0.01006132600789611,0,-1.6278861974600811,Summer
Saranac River,04273500,2024-07-02,2024,-1.7037648079576204,-1.6947306647877183,-1.8068730953305099,-0.06581728448964319,-1,-1.6379475234679772,Summer
Saranac River,04273500,2024-07-03,2024,-1.7642455553390017,-1.6947306647877183,-1.8014823126796375,-0.06048074738138132,-1,-1.7037648079576204,Summer
Saranac River,04273500,2024-07-04,2024,-1.7832620194479951,-1.7039322420748346,-1.7969137621745146,-0.01901646410899338,0,-1.7642455553390017,Summer
Saranac River,04273500,2024-07-05,2024,-1.8975848339737333,-1.712402788560847,-1.7899955242426204,-0.11432281452573823,-1,-1.7832620194479951,Summer
Saranac River,04273500,2024-07-06,2024,-1.9437537830984903,-1.7317745618316616,-1.7875603344621682,-0.046168949124757,-1,-1.8975848339737333,Summer
Saranac River,04273500,2024-07-07,2024,-1.8700962297241455,-1.765492102963557,-1.787674233418962,0.07365755337434488,1,-1.9437537830984903,Summer
Saranac River,04273500,2024-07-08,2024,-1.8620641345401556,-1.8000935361441377,-1.792406635949198,0.00803209518398984,0,-1.8700962297241455,Summer
Saranac River,04273500,2024-07-09,2024,-1.887824996684577,-1.8321101948687346,-1.79953385776361,-0.025760862144421415,0,-1.8620641345401556,Summer
Saranac River,04273500,2024-07-10,2024,-1.8071383956396352,-1.858404507544014,-1.8048572191925272,0.08068660104494185,1,-1.887824996684577,Summer
Saranac River,04273500,2024-07-11,2024,-1.3472174844438078,-1.8645320561583902,-1.8067923710928293,0.45992091119582734,1,-1.8071383956396352,Summer
Saranac River,04273500,2024-07-12,2024,-1.464124125868118,-1.8022399797292208,-1.7926165572126318,-0.11690664142431006,-1,-1.3472174844438078,Summer
Saranac River,04273500,2024-07-13,2024,-1.527673548901939,-1.7403170214284185,-1.781610493600659,-0.06354942303382116,-1,-1.464124125868118,Summer
Saranac River,04273500,2024-07-14,2024,-1.574895777720888,-1.6808769879717682,-1.7683238759466624,-0.047222228818949,-1,-1.527673548901939,Summer
Saranac River,04273500,2024-07-15,2024,-1.6213058521487598,-1.6387054948284459,-1.7575263891711574,-0.046410074427871706,-1,-1.574895777720888,Summer
Saranac River,04273500,2024-07-16,2024,-1.3968526300676847,-1.6043114544868178,-1.752032714216291,0.2244532220810751,1,-1.6213058521487598,Summer
Saranac River,04273500,2024-07-17,2024,-1.3834296570982525,-1.534172544970119,-1.7339618845808151,0.013422972969432179,0,-1.3968526300676847,Summer
Saranac River,04273500,2024-07-18,2024,-1.4067009995112407,-1.473642725178493,-1.7152615259896415,-0.023271342412988227,0,-1.3834296570982525,Summer
Saranac River,04273500,2024-07-19,2024,-1.4923044621359522,-1.4821403701881262,-1.697152462525569,-0.08560346262471152,-1,-1.4067009995112407,Summer
Saranac River,04273500,2024-07-20,2024,-1.5410375104599208,-1.4861661325121025,-1.6807882894402568,-0.04873304832396852,-1,-1.4923044621359522,Summer
Saranac River,04273500,2024-07-21,2024,-1.5959383804604657,-1.4880752698775284,-1.6663705393811012,-0.05490087000054489,-1,-1.5410375104599208,Summer
Saranac River,04273500,2024-07-22,2024,-1.6312141408090088,-1.4910813559831824,-1.6606996656471993,-0.035275760348543184,0,-1.5959383804604657,Summer
Saranac River,04273500,2024-07-23,2024,-1.5867950010205958,-1.4924968257917894,-1.6574693318802642,0.04441913978841305,1,-1.6312141408090088,Summer
Saranac River,04273500,2024-07-24,2024,-1.6180526947510379,-1.5196314502136339,-1.6528968921127538,-0.03125769373044207,0,-1.5867950010205958,Summer
Saranac River,04273500,2024-07-25,2024,-1.6769716313696839,-1.5531490270211745,-1.6523463891772352,-0.058918936618646,-1,-1.6180526947510379,Summer
Saranac River,04273500,2024-07-26,2024,-1.7239681940459073,-1.5917591172866665,-1.6514532832909705,-0.04699656267622343,-1,-1.6769716313696839,Summer
Saranac River,04273500,2024-07-27,2024,-1.7530460053288959,-1.6248539361309458,-1.6522577392815279,-0.029077811282988586,0,-1.7239681940459073,Summer
Saranac River,04273500,2024-07-28,2024,-1.7780777589713483,-1.6551408639693708,-1.6532269996576274,-0.02503175364245247,0,-1.7530460053288959,Summer
Saranac River,04273500,2024-07-29,2024,-1.7832620194479951,-1.6811607751852111,-1.653763510920738,-0.005184260476646774,0,-1.7780777589713483,Summer
Saranac River,04273500,2024-07-30,2024,-1.7947926387397224,-1.7028819007050664,-1.6562812117298304,-0.011530619291727273,0,-1.7832620194479951,Summer
Saranac River,04273500,2024-07-31,2024,-1.6769716313696839,-1.7325958489506559,-1.6618447597724852,0.11782100737003853,1,-1.7947926387397224,Summer
Winooski River,04290500,2024-05-01,2024,-1.6258459733619528,-1.6115486654368163,-1.3872573136867634,-0.05072527747253708,-1,-1.5751206958894157,Spring
Winooski River,04290500,2024-05-02,2024,-1.6395102976692355,-1.6155356087835975,-1.3918324221763259,-0.013664324307282705,0,-1.6258459733619528,Spring
Winooski River,04290500,2024-05-03,2024,-1.6789244168453727,-1.6214745984599903,-1.3965800711352805,-0.03941411917613724,0,-1.6395102976692355,Spring
Winooski River,04290500,2024-05-04,2024,-1.6921526825791278,-1.6230065792302437,-1.4030175577470958,-0.013228265733755018,0,-1.6789244168453727,Spring
Winooski River,04290500,2024-05-05,2024,-1.7175033227789245,-1.621057453420737,-1.4104423337563088,-0.025350640199796715,0,-1.6921526825791278,Spring
Winooski River,04290500,2024-05-06,2024,-1.5028331577896914,-1.6249979565110353,-1.4185322967092913,0.21467016498923308,1,-1.7175033227789245,Spring
Winooski River,04290500,2024-05-07,2024,-1.5130867921552444,-1.6331272209876744,-1.4203867341850525,-0.010253634365553044,0,-1.5028331577896914,Spring
Winooski River,04290500,2024-05-08,2024,-1.6395102976692355,-1.6242652347399356,-1.4229600816515913,-0.12642350551399106,-1,-1.5130867921552444,Spring
Winooski River,04290500,2024-05-09,2024,-1.60520606649925,-1.6262172810695474,-1.4325241397100117,0.03430423116998549,0,-1.6395102976692355,Spring
Winooski River,04290500,2024-05-10,2024,-1.6618910775465923,-1.6213166766166924,-1.4441203255941353,-0.05668501104734225,-1,-1.60520606649925,Spring
Winooski River,04290500,2024-05-11,2024,-1.7175033227789245,-1.6188833424311522,-1.4608801474100332,-0.055612245232332214,-1,-1.6618910775465923,Spring
Winooski River,04290500,2024-05-12,2024,-1.754645130783491,-1.6225048624596947,-1.479361905731541,-0.03714180800456646,0,-1.7175033227789245,Spring
Winooski River,04290500,2024-05-13,2024,-1.7868298141548922,-1.6278108350317755,-1.503400005174448,-0.032184683371401235,0,-1.754645130783491,Spring
Winooski River,04290500,2024-05-14,2024,-1.7419083093805585,-1.6683817859410899,-1.5345326785081261,0.044921504774333654,1,-1.7868298141548922,Spring
Winooski River,04290500,2024-05-15,2024,-1.641497918904749,-1.701070574116135,-1.5578149331531295,0.10041039047580957,1,-1.7419083093805585,Spring
Winooski River,04290500,2024-05-16,2024,-1.6989210452616264,-1.7013545200069224,-1.573960438209746,-0.05742312635687741,-1,-1.641497918904749,Spring
Winooski River,04290500,2024-05-17,2024,-1.7520677078956803,-1.7147423741158334,-1.5898391935945895,-0.05314666263405399,-1,-1.6989210452616264,Spring
Winooski River,04290500,2024-05-18,2024,-1.8096926971143965,-1.7276247498799888,-1.605041207799184,-0.05762498921871617,-1,-1.7520677078956803,Spring
Winooski River,04290500,2024-05-19,2024,-1.8626831168535896,-1.740794660499342,-1.6204139429197912,-0.05299041973919305,-1,-1.8096926971143965,Spring
Winooski River,04290500,2024-05-20,2024,-1.911768550763192,-1.756228658509356,-1.6383428475583117,-0.049085433909602516,-1,-1.8626831168535896,Spring
Winooski River,04290500,2024-05-21,2024,-1.9465306570224041,-1.7740770494533988,-1.656174797920779,-0.034762106259212056,0,-1.911768550763192,Spring
Winooski River,04290500,2024-05-22,2024,-1.9385617273511289,-1.803308813402234,-1.6741950483288048,0.007968929671275271,0,-1.9465306570224041,Spring
Winooski River,04290500,2024-05-23,2024,-1.9629210732105735,-1.8457465003231455,-1.6896083149254366,-0.02435934585944466,0,-1.9385617273511289,Spring
Winooski River,04290500,2024-05-24,2024,-2.015694782312505,-1.8834607900301379,-1.7027611938142515,-0.052773709101931354,-1,-1.9629210732105735,Spring
Winooski River,04290500,2024-05-25,2024,-2.0666705107489354,-1.9211218006611128,-1.716686440893519,-0.0509757284364305,-1,-2.015694782312505,Spring
Winooski River,04290500,2024-05-26,2024,-2.101432617008147,-1.9578329168946182,-1.7323108789206672,-0.034762106259211834,0,-2.0666705107489354,Spring
Winooski River,04290500,2024-05-27,2024,-2.108381476963475,-1.9919399883452695,-1.7467519477724855,-0.006948859955327791,0,-2.101432617008147,Spring
Winooski River,04290500,2024-05-28,2024,-1.6258459733619528,-2.020027549231024,-1.7601714448964123,0.4825355036015222,1,-2.108381476963475,Spring
Winooski River,04290500,2024-05-29,2024,-1.719883024524279,-1.9742154515652455,-1.7580356506369161,-0.0940370511623263,-1,-1.6258459733619528,Spring
Winooski River,04290500,2024-05-30,2024,-1.8830443995012973,-1.9429756368756954,-1.767167474572618,-0.16316137497701821,-1,-1.719883024524279,Spring
Winooski River,04290500,2024-05-31,2024,-1.9874008946772181,-1.931564683488656,-1.7774315980263475,-0.10435649517592083,-1,-1.8830443995012973,Summer
Winooski River,04290500,2024-06-01,2024,-2.062448902956807,-1.927522699540758,-1.7894834287368564,-0.0750480082795888,-1,-1.9874008946772181,Summer
Winooski River,04290500,2024-06-02,2024,-2.118420001650316,-1.926919612713311,-1.8035813822464422,-0.055971098693508914,-1,-2.062448902956807,Summer
Winooski River,04290500,2024-06-03,2024,-2.1506506396783287,-1.9293463819479064,-1.8182312350732734,-0.03223063802801285,0,-2.118420001650316,Summer
Winooski River,04290500,2024-06-04,2024,-2.188965937420538,-1.935384833764314,-1.8335145003099136,-0.03831529774220943,0,-2.1506506396783287,Summer
Winooski River,04290500,2024-06-05,2024,-2.2010799405066144,-2.0158305429155408,-1.8492299207979672,-0.012114003086076242,0,-2.188965937420538,Summer
Winooski River,04290500,2024-06-06,2024,-2.177865154627621,-2.0845729594844458,-1.872504813555198,0.023214785878993283,0,-2.2010799405066144,Summer
Winooski River,04290500,2024-06-07,2024,-1.7175033227789245,-2.1266902102167777,-1.8946640923042772,0.4603618318486966,1,-2.177865154627621,Summer
Winooski River,04290500,2024-06-08,2024,-1.6395102976692355,-2.088133414231307,-1.8972638598079337,0.07799302510968897,1,-1.7175033227789245,Summer
Winooski River,04290500,2024-06-09,2024,-1.7624704682954475,-2.0277136134759397,-1.8984073341802665,-0.122960170626212,-1,-1.6395102976692355,Summer
Winooski River,04290500,2024-06-10,2024,-1.767766808105396,-1.97686368013953,-1.9017599805385617,-0.0052963398099485914,0,-1.7624704682954475,Summer
Winooski River,04290500,2024-06-11,2024,-1.7731285364775042,-1.9221659899148253,-1.903435430049444,-0.005361728372108132,0,-1.767766808105396,Summer
Winooski River,04290500,2024-06-12,2024,-1.8971690421929037,-1.8627606469229634,-1.9040515435725778,-0.12404050571539948,-1,-1.7731285364775042,Summer
Winooski River,04290500,2024-06-13,2024,-1.9981358053386902,-1.8193448043067189,-1.9077295178405116,-0.10096676314578645,-1,-1.8971690421929037,Summer
Winooski River,04290500,2024-06-14,2024,-2.0541268378846116,-1.7936691829797289,-1.9162704343724493,-0.055991032545921415,-1,-1.9981358053386902,Summer
Winooski River,04290500,2024-06-15,2024,-2.123225522126471,-1.8417582565662556,-1.930024731671778,-0.0690986842418595,-1,-2.0541268378846116,Summer
Winooski River,04290500,2024-06-16,2024,-2.1571327672062495,-1.9108604314887179,-1.9441682142339394,-0.03390724507977838,0,-2.123225522126471,Summer
Winooski River,04290500,2024-06-17,2024,-2.212056796491263,-1.9672407599045467,-1.9576703828776252,-0.05492402928501372,-1,-2.1571327672062495,Summer
Winooski River,04290500,2024-06-18,2024,-2.233320213571775,-2.0307107582453847,-1.9710825195235206,-0.021263417080511715,0,-2.212056796491263,Summer
Winooski River,04290500,2024-06-19,2024,-2.2639510688745546,-2.0964524264017093,-1.9834370894141269,-0.030630855302779647,0,-2.233320213571775,Summer
Winooski River,04290500,2024-06-20,2024,-2.240382068059262,-2.148849858784802,-1.9951765066845055,0.02356900081529245,0,-2.2639510688745546,Summer
Winooski River,04290500,2024-06-21,2024,-2.0394379275767864,-2.1834564677448838,-2.0049715537190673,0.20094414048247566,1,-2.240382068059262,Summer
Winooski River,04290500,2024-06-22,2024,-2.0561924516806536,-2.181358051986623,-2.0083340937265897,-0.01675452410386713,0,-2.0394379275767864,Summer
Winooski River,04290500,2024-06-23,2024,-1.5469851216349482,-2.171781899065792,-2.0114431396755923,0.5092073300457054,1,-2.0561924516806536,Summer
Winooski River,04290500,2024-06-24,2024,-1.2532272034827816,-2.084617949698463,-1.9958194843196735,0.29375791815216656,1,-1.5469851216349482,Summer
Winooski River,04290500,2024-06-25,2024,-1.390004811183646,-1.9476422935543944,-1.9687047074108017,-0.13677760770086445,-1,-1.2532272034827816,Summer
Winooski River,04290500,2024-06-26,2024,-1.539045330444136,-1.8271686646418046,-1.9449904472166517,-0.14904051926049,-1,-1.390004811183646,Summer
